4.5	-24	0	-0.273574312104	-0.194202480888	-5.42E-17
5	-24	0	-0.267113815564	-0.21578700613	2.98E-20
5.5	-24	0	-0.259308715659	-0.236493324781	-2.86E-18
6	-24	0	-0.251846163897	-0.255285315685	-6.81E-19
6.5	-24	0	-0.242711754304	-0.27422609087	-9.95E-17
7	-24	0	-0.232334698939	-0.291863875439	5.76E-17
7.5	-24	0	-0.222559598992	-0.309145565749	-2.86E-17
0	-22	0	-0.390603671871	2.52E-35	2.64E-50
0.5	-22	0	-0.392401687724	-2.36E-02	8.35E-18
1	-22	0	-0.391273193545	-4.90E-02	-2.05E-17
1.5	-22	0	-0.389418394549	-7.34E-02	5.24E-17
2	-22	0	-0.387360456448	-9.78E-02	-1.58E-17
2.5	-22	0	-0.384755121823	-0.122548582719	1.02E-17
3	-22	0	-0.381065351384	-0.147340728375	7.41E-17
3.5	-22	0	-0.375815828092	-0.172019426942	-5.19E-17
4	-22	0	-0.370534576065	-0.196303961686	-1.48E-16
4.5	-22	0	-0.364637085171	-0.222086459311	-1.06E-16
5	-22	0	-0.356219009822	-0.246776421249	5.34E-17
5.5	-22	0	-0.34640334657	-0.270614791683	6.47E-17
6	-22	0	-0.3360280617	-0.295033923046	-9.59E-18
6.5	-22	0	-0.324241663751	-0.318452146333	-9.27E-17
7	-22	0	-0.311005416912	-0.340256665852	-7.42E-17
7.5	-22	0	-0.295178648445	-0.360585320986	-6.26E-17
0	-20	0	-0.491838158735	0	0
0.5	-20	0	-0.493859354545	-2.62E-02	-5.31E-17
1	-20	0	-0.492816769324	-5.22E-02	-3.25E-17
1.5	-20	0	-0.491886786713	-7.84E-02	-7.31E-17
2	-20	0	-0.490944918111	-0.105442831263	-4.93E-17
2.5	-20	0	-0.489846579902	-0.132478738301	3.86E-17
3	-20	0	-0.487612498218	-0.160119319362	-1.37E-16
3.5	-20	0	-0.485070354827	-0.188979872824	4.36E-17
4	-20	0	-0.47991670806	-0.218870448731	7.30E-18
4.5	-20	0	-0.47467841915	-0.250236049408	-3.05E-17
5	-20	0	-0.467591058014	-0.281271708143	-1.23E-17
5.5	-20	0	-0.457195449167	-0.313841908	-4.72E-17
6	-20	0	-0.446703959154	-0.34694969912	-6.81E-17
6.5	-20	0	-0.431735525455	-0.379321105898	-6.28E-17
7	-20	0	-0.410558113807	-0.410830601216	-7.77E-17
7.5	-20	0	-0.388281194455	-0.440576205271	-4.42E-17
0	-18	0	-0.600345408138	2.17E-18	1.22E-33
0.5	-18	0	-0.59823508124	-2.63E-02	-9.15E-17
1	-18	0	-0.598840570387	-5.17E-02	-2.76E-17
1.5	-18	0	-0.600222440358	-7.82E-02	-6.80E-17
2	-18	0	-0.600963201702	-0.105633523186	-2.44E-17
2.5	-18	0	-0.604229180901	-0.133514708693	-2.12E-17
3	-18	0	-0.604846980722	-0.163802309596	7.44E-17
3.5	-18	0	-0.608196341197	-0.1940213095	-1.95E-17
4	-18	0	-0.610734893075	-0.227342773239	-2.39E-17
4.5	-18	0	-0.611881543406	-0.261747201547	2.40E-18
5	-18	0	-0.614120703505	-0.298955178566	3.00E-17
5.5	-18	0	-0.612090032982	-0.342959497599	7.41E-17
6	-18	0	-0.609116070399	-0.391233854248	5.72E-18
6.5	-18	0	-0.598307150936	-0.446379569814	-2.87E-17
7	-18	0	-0.583344305019	-0.502584440362	-3.88E-18
7.5	-18	0	-0.554108415494	-0.565849516294	2.73E-17
0	-16	0	-0.696893860052	-2.21E-35	-7.77E-50
0.5	-16	0	-0.694762299437	-2.23E-02	-6.19E-17
1	-16	0	-0.698593063978	-4.39E-02	3.30E-17
1.5	-16	0	-0.701749678615	-6.71E-02	1.62E-17
2	-16	0	-0.706113909724	-9.14E-02	-6.69E-17
2.5	-16	0	-0.712428171831	-0.115089858679	7.51E-17
3	-16	0	-0.721400322169	-0.140915744442	3.72E-17
3.5	-16	0	-0.729694520232	-0.168031940135	7.79E-17
4	-16	0	-0.742447172751	-0.197107015673	-1.62E-16
4.5	-16	0	-0.758325292942	-0.226557483921	5.64E-17
5	-16	0	-0.77460431307	-0.26080252055	9.30E-17
5.5	-16	0	-0.794624799558	-0.300838039134	-3.93E-17
6	-16	0	-0.822672049752	-0.344132859634	3.28E-17
6.5	-16	0	-0.861715810663	-0.391701057275	-3.95E-17
7	-16	0	-0.919359679686	-0.451774627834	-4.74E-17
7.5	-16	0	-0.998415139316	-0.526217131423	1.88E-17
0	-14	0	-0.771793396894	-7.87E-35	-3.43E-49
0.5	-14	0	-0.773567701606	-1.64E-02	1.58E-18
1	-14	0	-0.77515957686	-3.17E-02	2.54E-17
1.5	-14	0	-0.780199206192	-4.80E-02	-1.61E-17
2	-14	0	-0.787090957612	-6.38E-02	-2.85E-17
2.5	-14	0	-0.795052486801	-8.05E-02	1.40E-17
3	-14	0	-0.805942910718	-9.67E-02	-9.81E-18
3.5	-14	0	-0.819860485693	-0.112529399516	4.64E-17
